latitude	longitude	time_received	vehicle_id	distance_along_trip	inferred_direction_id	inferred_phase	inferred_route_id	inferred_trip_id	next_scheduled_stop_distance	next_scheduled_stop_id
40.689359	-73.984966	2014-08-25 04:00:01	574	1094.0778918057622	0	IN_PROGRESS	MTABC_B103	MTABC_6439780-SCPC4-SC_C4-Sunday-20	117.33382128564699	MTA_306901
40.759254	-73.829960	2014-08-25 04:00:01	598	8303.042830263017	0	IN_PROGRESS	MTABC_Q25	MTABC_6564100-CPPC4-CP_C4-Sunday-30	409.0096205397713	MTA_500994
40.634743	-74.023798	2014-08-25 04:00:01	5081	1299.7728985159483	1	IN_PROGRESS	MTA NYCT_B64	MTA NYCT_UP_C4-Sunday-143500_B36_417	64.85127463769459	MTA_300076
40.728360	-73.975779	2014-08-25 04:00:01	5268	3385.2576440726407	0	IN_PROGRESS	MTA NYCT_M14D	MTA NYCT_MQ_C4-Sunday-142200_M14AD_73	191.30984298592375	MTA_401589
40.646408	-73.778845	2014-08-25 04:00:01	6842	20789.16283978959	0	IN_PROGRESS	MTA NYCT_B15	MTA NYCT_EN_C4-Sunday-135500_B15_146	73.43346844377083	MTA_904197
40.735891	-73.850456	2014-08-25 04:00:02	222	12733.207581839248	1	LAYOVER_DURING	MTABC_Q38	MTABC_6563608-CPPC4-CP_C4-Sunday-30	28.73649194528116	MTA_551247
40.651171	-73.942449	2014-08-25 04:00:02	433	7366.772922110904	0	IN_PROGRESS	MTA NYCT_B35	MTA NYCT_JG_C4-Sunday-140500_B35_51	82.18533057743116	MTA_302708
40.634064	-74.007333	2014-08-25 04:00:02	668	3395.218072781427	0	IN_PROGRESS	MTA NYCT_B9	MTA NYCT_JG_C4-Sunday-142500_B9_27	46.86174703636334	MTA_300930
40.874219	-73.824285	2014-08-25 04:00:02	3441	26289.119814364458	0	IN_PROGRESS	MTABC_BXM7	MTABC_6530309-ECPC4-EC_C4-Sunday-30	243.79897494253237	MTA_101743
40.770144	-73.982214	2014-08-25 04:00:02	3825	81.85758741071913	1	IN_PROGRESS	MTA NYCT_M20	MTA NYCT_MQ_C4-Sunday-143000_M20_118	75.5709432978474	MTA_400860
40.878161	-73.844272	2014-08-25 04:00:02	4069	4111.107505599401	0	IN_PROGRESS	MTA NYCT_BX30	MTA NYCT_GH_C4-Sunday-143000_BX238_40	231.1467382250121	MTA_101969
40.707154	-73.795415	2014-08-25 04:00:02	4167	9304.740642590128	0	LAYOVER_DURING	MTABC_Q06	MTABC_6546190-JKPC4-JK_C4-Sunday-05	0	MTA_550034
40.600869	-73.941878	2014-08-25 04:00:02	4221	1925.150770175751	0	IN_PROGRESS	MTA NYCT_B44	MTA NYCT_FB_C4-Sunday-142200_B44_40	0	MTA_302827
40.644353	-73.929590	2014-08-25 04:00:02	4234	4025.237701773396	0	IN_PROGRESS	MTA NYCT_B46	MTA NYCT_FB_C4-Sunday-140000_B41_50	55.108544456001255	MTA_303604
40.639926	-73.955029	2014-08-25 04:00:02	4951	7559.1860388014375	1	IN_PROGRESS	MTA NYCT_B41	MTA NYCT_FB_C4-Sunday-141000_B46_151	226.67813467979795	MTA_303314
40.680631	-73.955681	2014-08-25 04:00:02	5144	14490.187854069343	0	LAYOVER_DURING	MTA NYCT_B49	MTA NYCT_FB_C4-Sunday-138500_B49_25	0.1101447491964791	MTA_307665
40.678238	-73.903571	2014-08-25 04:00:02	6595	7777.263943303122	0	LAYOVER_DURING	MTA NYCT_B83	MTA NYCT_EN_C4-Sunday-140000_B83_311	13.63994394724432	MTA_801064
40.781753	-73.980870	2014-08-25 04:00:02	6732	5218.760228620566	1	IN_PROGRESS	MTA NYCT_M104	MTA NYCT_MQ_C4-Sunday-141500_M104_37	22.942569015125628	MTA_403166
40.655637	-73.944943	2014-08-25 04:00:02	6826	1524.7625791399041	0	IN_PROGRESS	MTA NYCT_B12	MTA NYCT_EN_C4-Sunday-142700_B12_17	51.84545960323885	MTA_301316
40.841300	-73.840766	2014-08-25 04:00:02	7741	112.76386722437746	1	IN_PROGRESS	MTA NYCT_BX21	MTA NYCT_WF_C4-Sunday-144000_BX21_33	477.0778997954185	MTA_103907
40.612430	-74.035975	2014-08-25 04:00:03	372	98.1367889362864	0	IN_PROGRESS	MTA NYCT_B16	MTA NYCT_JG_C4-Sunday-144000_B16_12	53.51869532634191	MTA_301603
40.602367	-73.986468	2014-08-25 04:00:03	428	5853.157525812327	0	IN_PROGRESS	MTA NYCT_B4	MTA NYCT_JG_C4-Sunday-142000_B4_15	188.458757885659	MTA_300310
40.632328	-73.946968	2014-08-25 04:00:03	460	38.73328126771594	1	IN_PROGRESS	MTA NYCT_B11	MTA NYCT_JG_C4-Sunday-144000_B11_19	336.60886801517336	MTA_300636
40.736751	-73.856116	2014-08-25 04:00:03	599	12310.729475158223	0	LAYOVER_DURING	MTABC_Q38	MTABC_6563595-CPPC4-CP_C4-Sunday-30	1.1190340750326868	MTA_502985
40.785727	-73.856523	2014-08-25 04:00:03	600	14641.313500000033	0	LAYOVER_DURING	MTABC_Q65	MTABC_6563884-CPPC4-CP_C4-Sunday-30	0	MTA_551784
40.798936	-73.918792	2014-08-25 04:00:03	3322	10537.30215292101	0	IN_PROGRESS	MTABC_BXM9	MTABC_6529950-ECPC4-EC_C4-Sunday-30	9270.928972810274	MTA_150041
40.731855	-73.805509	2014-08-25 04:00:03	3540	8.147046289201812	1	LAYOVER_DURING	MTABC_Q64	MTABC_6548310-BPPC4-BP_C4-Weekday-05	227.3521312461634	MTA_551841
40.595280	-73.754649	2014-08-25 04:00:03	3567	18609.83491094687	1	LAYOVER_DURING	MTABC_Q113	MTABC_6550504-BPPC4-BP_C4-Sunday-05	0	NULL
40.702395	-73.855180	2014-08-25 04:00:03	3688	9117.447775464345	0	IN_PROGRESS	MTABC_Q21	MTABC_6526935-FRPC4-FR_C4-Sunday-12	12.469595854447107	MTA_550451
40.739241	-73.852804	2014-08-25 04:00:03	4024	5554.722048782045	0	IN_PROGRESS	MTABC_Q23	MTABC_6580918-LGPC4-LG_C4-Sunday-77	46.023037894046865	MTA_503491
40.715124	-73.831972	2014-08-25 04:00:03	4463	18.28048826351005	0	IN_PROGRESS	MTA NYCT_Q46	MTA NYCT_QV_C4-Sunday-144000_MISC_193	702.8127435884162	MTA_504545
40.670691	-73.930912	2014-08-25 04:00:03	4599	2582.738690937884	1	IN_PROGRESS	MTA NYCT_B46	MTA NYCT_FB_C4-Sunday-141200_B46_147	57.11263758804125	MTA_307373
40.576936	-73.981835	2014-08-25 04:00:03	4822	17375.27544408328	1	IN_PROGRESS	MTA NYCT_B82	MTA NYCT_EN_C4-Sunday-136000_B82_141	38.13986630849104	MTA_305544
40.678108	-73.930306	2014-08-25 04:00:03	5176	4833.745398730891	1	IN_PROGRESS	MTA NYCT_B46	MTA NYCT_FB_C4-Sunday-142000_B46_146	54.381566083204234	MTA_303673
40.766466	-73.953996	2014-08-25 04:00:03	5203	77.32554770456045	1	LAYOVER_DURING	MTA NYCT_M72	MTA NYCT_MQ_C4-Sunday-144000_M72_119	386.62773852271494	MTA_402298
40.755296	-73.886314	2014-08-25 04:00:03	6067	11800.396611027529	0	IN_PROGRESS	MTA NYCT_Q32	MTA NYCT_CS_C4-Sunday-138000_Q32_16	4.620645727118244	MTA_503582
40.753120	-73.981258	2014-08-25 04:00:03	6393	9093.54009064028	1	IN_PROGRESS	MTA NYCT_M1	MTA NYCT_MV_C4-Sunday-141000_M1_39	40.35703420516802	MTA_400518
40.696965	-73.743458	2014-08-25 04:00:03	6489	14288.519759599541	1	IN_PROGRESS	MTA NYCT_Q27	MTA NYCT_QV_C4-Sunday-139400_MISC_176	298.46131708700705	MTA_505135
40.673821	-73.864765	2014-08-25 04:00:03	6620	6738.0345669181115	0	IN_PROGRESS	MTA NYCT_B14	MTA NYCT_EN_C4-Sunday-141000_B14_14	21.864351398045983	MTA_301553
40.740162	-74.005232	2014-08-25 04:00:03	6645	10562.686442748818	1	IN_PROGRESS	MTA NYCT_M11	MTA NYCT_MV_C4-Sunday-138000_M11_331	100.02671160783211	MTA_401386
40.677088	-73.935944	2014-08-25 04:00:03	6823	17889.121193750987	1	IN_PROGRESS	MTA NYCT_B15	MTA NYCT_EN_C4-Sunday-137100_B15_151	75.18734621698968	MTA_301075
40.643484	-74.073646	2014-08-25 04:00:03	7032	0	1	LAYOVER_DURING	MTA NYCT_S40	MTA NYCT_CA_C4-Sunday-144000_MISC_512	0	MTA_202577
40.862949	-73.843431	2014-08-25 04:00:03	7707	6799.283669775834	1	IN_PROGRESS	MTA NYCT_BX31	MTA NYCT_WF_C4-Sunday-141000_BX31_122	54.247261471451566	MTA_102093
40.721672	-73.758380	2014-08-25 04:00:03	8013	4008.5075991088706	0	IN_PROGRESS	MTA NYCT_Q36	MTA NYCT_QV_C4-Sunday-142500_MISC_191	74.09725319671816	MTA_500018
40.732909	-73.764099	2014-08-25 04:00:03	8030	6451.363939908631	1	IN_PROGRESS	MTA NYCT_Q46	MTA NYCT_QV_C4-Sunday-142500_MISC_183	8.439249599381583	MTA_502391
40.665783	-73.865496	2014-08-25 04:00:03	9436	1887.653191781039	0	IN_PROGRESS	MTA NYCT_B13	MTA NYCT_GA_C4-Sunday-143300_B60_721	341.51569250362627	MTA_307269
40.681370	-73.871549	2014-08-25 04:00:03	9517	7471.723696899131	1	IN_PROGRESS	MTA NYCT_B13	MTA NYCT_GA_C4-Sunday-140500_B47_429	142.69057686834276	MTA_301499
40.630765	-74.009028	2014-08-25 04:00:04	330	6814.987705655728	1	IN_PROGRESS	MTA NYCT_B16	MTA NYCT_JG_C4-Sunday-141500_B43_122	147.19547023793257	MTA_308063
40.747209	-73.883895	2014-08-25 04:00:04	3579	27.667012798447104	1	IN_PROGRESS	MTABC_Q29	MTABC_6581313-LGPC4-LG_C4-Sunday-77	189.6790462290519	MTA_551095
40.878740	-73.872772	2014-08-25 04:00:04	4331	5399.671595011008	0	IN_PROGRESS	MTA NYCT_BX28	MTA NYCT_GH_C4-Sunday-141500_BX238_39	174.90848910254135	MTA_104007
40.709473	-73.959209	2014-08-25 04:00:04	4522	15.966764528653584	0	IN_PROGRESS	MTA NYCT_Q54	MTA NYCT_FP_C4-Sunday-144000_Q54_115	419.1275688770111	MTA_302311
40.691522	-73.779030	2014-08-25 04:00:04	4660	5698.837545411199	1	IN_PROGRESS	MTA NYCT_Q84	MTA NYCT_JA_C4-Sunday-142500_MISC_487	6.2070889457645535	MTA_500512
40.731983	-73.782549	2014-08-25 04:00:04	4689	6648.386966799248	1	IN_PROGRESS	MTA NYCT_Q17	MTA NYCT_JA_C4-Sunday-141600_MISC_495	125.2748725480269	MTA_501402
40.613015	-74.012027	2014-08-25 04:00:04	4889	1865.5816306495835	1	IN_PROGRESS	MTA NYCT_B1	MTA NYCT_UP_C4-Sunday-143000_B1_27	20.717701064932044	MTA_300094
40.644537	-73.910861	2014-08-25 04:00:04	4983	3324.1721900590856	1	IN_PROGRESS	MTA NYCT_B17	MTA NYCT_EN_C4-Sunday-141500_B17_113	234.80038926134148	MTA_301789
40.756288	-73.970785	2014-08-25 04:00:04	5864	3390.7728565498837	0	IN_PROGRESS	MTA NYCT_M102	MTA NYCT_OH_C4-Sunday-141800_M101_120	167.34660724565038	MTA_402683
40.730105	-73.823655	2014-08-25 04:00:04	5907	16771.5522909312	1	IN_PROGRESS	MTA NYCT_Q44	MTA NYCT_CS_C4-Sunday-140000_Q44_64	25.893438845989294	MTA_502274
40.802262	-73.931760	2014-08-25 04:00:04	5983	11490.075212214462	1	IN_PROGRESS	MTA NYCT_M60+	MTA NYCT_OS_C4-Sunday-141600_SBS60_28	216.8230405790382	MTA_403676
40.759138	-73.831106	2014-08-25 04:00:04	6022	0	0	LAYOVER_DURING	MTABC_Q50	MTABC_6530241-ECPC4-EC_C4-Sunday-30	0	MTA_503845
40.713036	-73.871567	2014-08-25 04:00:04	6548	7644.899134870648	1	IN_PROGRESS	MTA NYCT_Q54	MTA NYCT_FP_C4-Sunday-142000_Q54_116	61.91557223442942	MTA_504313
40.710741	-73.953442	2014-08-25 04:00:04	6549	14641.436819048322	1	IN_PROGRESS	MTA NYCT_Q54	MTA NYCT_FP_C4-Sunday-140000_B7_10	43.06535385512689	MTA_307918
40.784604	-73.948107	2014-08-25 04:00:04	6789	2429.599888322118	0	IN_PROGRESS	MTA NYCT_M96	MTA NYCT_OH_C4-Sunday-142000_M96_438	118.6754753843561	MTA_401943
40.771549	-73.811340	2014-08-25 04:00:04	6885	3165.090907367674	0	IN_PROGRESS	MTA NYCT_Q16	MTA NYCT_CS_C4-Sunday-143000_MISC_771	110.31726736071869	MTA_501236
40.666493	-73.767200	2014-08-25 04:00:04	9273	5289.250151647091	0	IN_PROGRESS	MTA NYCT_Q3	MTA NYCT_JA_C4-Sunday-142500_MISC_484	232.00464572874262	MTA_500163
40.699224	-73.807136	2014-08-25 04:00:05	632	14526.860138316479	1	IN_PROGRESS	MTABC_Q65	MTABC_6563909-CPPC4-CP_C4-Sunday-30	0	MTA_553139
40.595620	-73.764931	2014-08-25 04:00:05	3621	11331.130671541003	0	IN_PROGRESS	MTABC_Q22	MTABC_6526751-FRPC4-FR_C4-Sunday-12	112.05159269151045	MTA_550812
40.649515	-73.834227	2014-08-25 04:00:05	3655	8.29358238169516	0	LAYOVER_DURING	MTABC_Q11	MTABC_6527013-FRPC4-FR_C4-Sunday-12	149.10600696894107	MTA_550379
40.675927	-73.867999	2014-08-25 04:00:05	3665	634.9914441309993	0	IN_PROGRESS	MTABC_Q07	MTABC_6546078-JKPC4-JK_C4-Sunday-05	285.4391648777564	MTA_350233
40.701310	-73.808042	2014-08-25 04:00:05	3722	1545.5444092460384	1	IN_PROGRESS	MTABC_Q06	MTABC_6546267-JKPC4-JK_C4-Sunday-05	3.2309219707676675	MTA_550038
40.797901	-73.919858	2014-08-25 04:00:05	3899	2167.0423281023977	1	IN_PROGRESS	MTA NYCT_M35	MTA NYCT_OS_C4-Sunday-143700_M35_205	838.2711030292703	MTA_405015
40.774251	-73.931959	2014-08-25 04:00:05	4036	292.1029333935585	0	IN_PROGRESS	MTABC_Q18	MTABC_6581133-LGPC4-LG_C4-Sunday-77	149.02233141020406	MTA_552986
40.879286	-73.885618	2014-08-25 04:00:05	4088	2890.0334765546722	0	IN_PROGRESS	MTA NYCT_BX28	MTA NYCT_GH_C4-Sunday-143000_BX30_226	13.743292672297684	MTA_103913
40.549993	-74.167419	2014-08-25 04:00:05	4117	12686.848237265716	1	IN_PROGRESS	MTA NYCT_S59	MTA NYCT_YU_C4-Sunday-141000_MISC_178	111.13013126324222	MTA_200466
40.697009	-73.893593	2014-08-25 04:00:05	4489	11235.018104886825	0	LAYOVER_DURING	MTABC_Q39	MTABC_6581367-LGPC4-LG_C4-Sunday-77	196.8571234017727	MTA_551420
40.701763	-73.882292	2014-08-25 04:00:05	4531	2466.462524565126	0	IN_PROGRESS	MTA NYCT_Q55	MTA NYCT_FP_C4-Sunday-143000_Q55_309	98.37203572790895	MTA_504334
40.730117	-73.954669	2014-08-25 04:00:05	4548	11060.098564154636	0	IN_PROGRESS	MTA NYCT_B24	MTA NYCT_GA_C4-Sunday-139500_B62_825	5.43752175483678	MTA_801067
40.704804	-73.791590	2014-08-25 04:00:05	4673	9660.987887491923	1	IN_PROGRESS	MTA NYCT_Q85	MTA NYCT_JA_C4-Sunday-140900_MISC_471	197.51842964645766	MTA_503622
40.764190	-73.955692	2014-08-25 04:00:05	5211	3316.1994114264235	0	IN_PROGRESS	MTA NYCT_M66	MTA NYCT_MQ_C4-Sunday-141000_M66_24	17.062610439228592	MTA_403996
40.746555	-74.001529	2014-08-25 04:00:05	5305	1002.6734245922271	0	IN_PROGRESS	MTA NYCT_M23	MTA NYCT_MQ_C4-Sunday-143400_M23_21	55.848718686334905	MTA_402125
40.788544	-73.948910	2014-08-25 04:00:05	5704	9479.394288319512	1	IN_PROGRESS	MTA NYCT_M101	MTA NYCT_OH_C4-Sunday-138000_M101_132	134.98619602032704	MTA_402816
40.860882	-73.889502	2014-08-25 04:00:05	5751	7567.628538114979	0	IN_PROGRESS	MTA NYCT_BX22	MTA NYCT_GH_C4-Sunday-141000_BX22_30	211.0783758374746	MTA_104090
40.840309	-73.879706	2014-08-25 04:00:05	5762	8709.442149633862	1	IN_PROGRESS	MTA NYCT_BX40	MTA NYCT_GH_C4-Sunday-140400_BX402_50	201.35671474938863	MTA_102529
40.855778	-73.917230	2014-08-25 04:00:05	5767	573.5880851658003	0	IN_PROGRESS	MTA NYCT_BX40	MTA NYCT_GH_C4-Sunday-143400_BX44A_124	352.7952480612148	MTA_104013
40.771088	-73.804375	2014-08-25 04:00:05	6051	4692.831381526477	1	IN_PROGRESS	MTA NYCT_Q16	MTA NYCT_CS_C4-Sunday-142600_MISC_772	132.5822639175749	MTA_501302
40.695273	-73.949311	2014-08-25 04:00:05	6630	3554.0039031707784	0	IN_PROGRESS	MTA NYCT_B54	MTA NYCT_FP_C4-Sunday-143100_B54_210	20.41222719936195	MTA_304400
40.761213	-73.809560	2014-08-25 04:00:05	6866	2195.6865464217335	0	IN_PROGRESS	MTA NYCT_Q12	MTA NYCT_CS_C4-Sunday-143000_Q12_7	39.80042868774035	MTA_500858
40.842134	-73.894083	2014-08-25 04:00:05	7653	5441.535040496819	0	IN_PROGRESS	MTA NYCT_BX17	MTA NYCT_WF_C4-Sunday-141500_BX17_129	238.03326343753724	MTA_101219
40.703864	-73.791109	2014-08-25 04:00:05	8061	8733.215636438319	1	IN_PROGRESS	MTA NYCT_Q5	MTA NYCT_JA_C4-Sunday-141500_MISC_486	45.741155458679714	MTA_500433
40.659363	-73.840033	2014-08-25 04:00:05	9077	8933.808829415357	1	IN_PROGRESS	MTABC_Q52	MTABC_6527095-FRPC4-FR_C4-Sunday-12	757.5527687885915	MTA_550417
40.721328	-73.903808	2014-08-25 04:00:05	9463	12907.541634737114	0	LAYOVER_DURING	MTA NYCT_B57	MTA NYCT_GA_C4-Sunday-138000_B57_609	15.252238300603494	MTA_901075
40.640873	-73.982528	2014-08-25 04:00:06	242	8019.8931963196355	0	IN_PROGRESS	MTA NYCT_B16	MTA NYCT_JG_C4-Sunday-141000_B16_11	67.10203286057003	MTA_306526
40.667060	-73.981241	2014-08-25 04:00:06	360	3758.3485269831	0	IN_PROGRESS	MTA NYCT_B67	MTA NYCT_JG_C4-Sunday-142500_B6769_13	11.79360422440368	MTA_305630
40.641974	-73.985039	2014-08-25 04:00:06	362	7639.606013061331	1	IN_PROGRESS	MTA NYCT_B35	MTA NYCT_JG_C4-Sunday-140000_B35_49	16.388464285899317	MTA_302772
40.667875	-73.987563	2014-08-25 04:00:06	479	4239.0897103591415	1	IN_PROGRESS	MTA NYCT_B63	MTA NYCT_JG_C4-Sunday-140800_B63_120	95.44319499708945	MTA_308334
40.812905	-73.827354	2014-08-25 04:00:06	1208	13926.051307879243	0	LAYOVER_DURING	MTA NYCT_BX42	MTA NYCT_GH_C4-Sunday-137300_BX402_45	0.11714897429919802	MTA_803087
40.706928	-73.795258	2014-08-25 04:00:06	3508	19.137817481198	1	LAYOVER_DURING	MTABC_Q09	MTABC_6545757-JKPC4-JK_C4-Sunday-05	334.45074106854736	MTA_550035
40.665312	-73.807187	2014-08-25 04:00:06	3700	17.01492346241139	0	IN_PROGRESS	MTABC_Q37	MTABC_6545438-JKPC4-JK_C4-Sunday-05	357.1932342037471	MTA_550292
40.766574	-73.981804	2014-08-25 04:00:06	3861	8512.315997127283	1	LAYOVER_DURING	MTA NYCT_M10	MTA NYCT_MV_C4-Sunday-140000_M10_823	9.007500178951886	MTA_405376
40.696934	-73.934793	2014-08-25 04:00:06	3990	4790.824934214928	0	IN_PROGRESS	MTA NYCT_B54	MTA NYCT_FP_C4-Sunday-141100_B54_212	255.37002895766273	MTA_304406
40.756778	-73.970376	2014-08-25 04:00:06	5253	6204.5397132743965	0	IN_PROGRESS	MTA NYCT_M103	MTA NYCT_OH_C4-Sunday-139000_M101_110	111.56440483042388	MTA_402683
40.744057	-73.995362	2014-08-25 04:00:06	5598	2405.8200046650018	1	IN_PROGRESS	MTA NYCT_M23	MTA NYCT_MQ_C4-Sunday-142200_M23_22	85.89383475843351	MTA_402153
40.902980	-73.849109	2014-08-25 04:00:06	5646	11854.16081347291	0	IN_PROGRESS	MTA NYCT_BX39	MTA NYCT_GH_C4-Sunday-138500_BX39_33	81.61732574826601	MTA_802009
40.824211	-73.891893	2014-08-25 04:00:06	5937	4302.081249442301	1	IN_PROGRESS	MTA NYCT_BX19	MTA NYCT_WF_C4-Sunday-142000_BX19_47	151.08166265799082	MTA_101360
40.691541	-73.987555	2014-08-25 04:00:06	6312	706.1358647547877	0	IN_PROGRESS	MTA NYCT_B38	MTA NYCT_GA_C4-Sunday-143500_B32_154	5.450738186287708	MTA_302945
40.758546	-73.977056	2014-08-25 04:00:06	6638	11203.958024963737	1	IN_PROGRESS	MTA NYCT_M2	MTA NYCT_MV_C4-Sunday-139000_M2_136	311.7889564181387	MTA_400516
40.806747	-73.953559	2014-08-25 04:00:06	6657	3072.2976364324277	1	IN_PROGRESS	MTA NYCT_M10	MTA NYCT_MV_C4-Sunday-142500_M10_821	91.23338586308819	MTA_404245
40.704312	-73.907391	2014-08-25 04:00:06	9444	10942.932959273501	0	IN_PROGRESS	MTA NYCT_B13	MTA NYCT_GA_C4-Sunday-140300_B13_11	20.527389698945626	MTA_504113
40.849052	-73.937403	2014-08-25 04:00:07	282	7872.513584280654	1	LAYOVER_DURING	MTA NYCT_BX11	MTA NYCT_WF_C4-Sunday-140000_BX11_32	0.2732475997363508	MTA_403670
40.840209	-73.879136	2014-08-25 04:00:07	317	5345.503820820988	1	IN_PROGRESS	MTA NYCT_BX21	MTA NYCT_WF_C4-Sunday-141300_BX21_34	53.51187695439148	MTA_103918
40.703872	-73.800589	2014-08-25 04:00:07	637	12473.187074209884	1	IN_PROGRESS	MTABC_Q25	MTABC_6564140-CPPC4-CP_C4-Sunday-30	53.34249413147336	MTA_553127
40.733330	-73.872154	2014-08-25 04:00:07	3553	12159.545132765867	0	LAYOVER_DURING	MTABC_Q11	MTABC_6526994-FRPC4-FR_C4-Sunday-12	93.04627282026922	MTA_552993
40.709444	-73.869897	2014-08-25 04:00:07	3606	333.2545803839457	0	IN_PROGRESS	MTABC_Q47	MTABC_6581465-LGPC4-LG_C4-Sunday-77	93.54514537093928	MTA_551065
40.660993	-73.775004	2014-08-25 04:00:07	3695	1843.9948526588269	0	IN_PROGRESS	MTABC_Q06	MTABC_6546191-JKPC4-JK_C4-Sunday-05	207.80647484741348	MTA_550005
40.817695	-73.947750	2014-08-25 04:00:07	3855	5207.336264901911	1	IN_PROGRESS	MTA NYCT_M3	MTA NYCT_MV_C4-Sunday-141500_M3_237	98.38519323884975	MTA_400473
40.761300	-73.970741	2014-08-25 04:00:07	3892	2159.1103772855276	0	IN_PROGRESS	MTA NYCT_M31	MTA NYCT_OS_C4-Sunday-142800_M31_14	86.50695116740826	MTA_403620
40.717190	-73.835282	2014-08-25 04:00:07	4154	12255.842194980709	0	IN_PROGRESS	MTABC_Q60	MTABC_6546499-JKPC4-JK_C4-Sunday-05	200.8026324742532	MTA_551664
40.700027	-73.941387	2014-08-25 04:00:07	4818	20724.193965605453	1	LAYOVER_DURING	MTA NYCT_B15	MTA NYCT_EN_C4-Sunday-133100_B15_149	30.01210091772373	MTA_901017
40.732772	-73.974464	2014-08-25 04:00:07	5300	19.918551681752433	1	LAYOVER_DURING	MTA NYCT_M23	MTA NYCT_MQ_C4-Sunday-144200_M23_20	350.046201878853	MTA_404099
40.878974	-73.885036	2014-08-25 04:00:07	5681	9945.08987346894	0	IN_PROGRESS	MTA NYCT_BX2	MTA NYCT_KB_C4-Sunday-139600_BX1_130	179.33085677897907	MTA_100054
40.807524	-73.851858	2014-08-25 04:00:07	5765	11347.612408049055	1	LAYOVER_DURING	MTA NYCT_BX39	MTA NYCT_GH_C4-Sunday-138000_BX39_35	47.99221561496233	MTA_101819
40.765560	-73.827870	2014-08-25 04:00:07	5903	12424.079489466822	1	IN_PROGRESS	MTA NYCT_Q44	MTA NYCT_CS_C4-Sunday-143000_Q44_65	11.554720544314478	MTA_501140
40.643665	-74.073238	2014-08-25 04:00:07	7010	0	1	LAYOVER_BEFORE	MTA NYCT_S52	MTA NYCT_CA_C4-Sunday-144000_MISC_520	148.7639749607785	MTA_200176
40.627553	-74.172044	2014-08-25 04:00:07	7052	10864.476491182808	1	IN_PROGRESS	MTA NYCT_S40	MTA NYCT_CA_C4-Sunday-141000_MISC_521	6.946467946780103	MTA_203763
40.632165	-74.155303	2014-08-25 04:00:07	7086	8505.119258088525	1	IN_PROGRESS	MTA NYCT_S46	MTA NYCT_CA_C4-Sunday-141000_MISC_502	227.9642973461814	MTA_200331
40.733215	-73.871350	2014-08-25 04:00:07	9197	20013.21206199401	0	IN_PROGRESS	MTABC_Q52	MTABC_6527078-FRPC4-FR_C4-Sunday-12	25.846186894515995	MTA_552993
40.632652	-73.928445	2014-08-25 04:00:07	9697	6828.598659428739	1	IN_PROGRESS	MTA NYCT_B46	MTA NYCT_FB_C4-Sunday-140100_B46_145	64.4524102951109	MTA_303696
40.653851	-74.008202	2014-08-25 04:00:08	407	10185.123859617623	1	IN_PROGRESS	MTA NYCT_B35	MTA NYCT_JG_C4-Sunday-138800_B35_58	290.5187490314602	MTA_302784
40.650491	-73.891603	2014-08-25 04:00:08	589	19223.02258061664	0	LAYOVER_DURING	MTABC_B103	MTABC_6439665-SCPC4-SC_C4-Sunday-20	25.06626185105415	MTA_304090
40.685977	-73.847179	2014-08-25 04:00:08	3781	5899.783132807934	1	IN_PROGRESS	MTABC_Q21	MTABC_6526933-FRPC4-FR_C4-Sunday-12	37.85628365102457	MTA_553180
40.870998	-73.847192	2014-08-25 04:00:08	4425	8111.647069494036	1	IN_PROGRESS	MTA NYCT_BX28	MTA NYCT_GH_C4-Sunday-138000_BX238_41	190.04926372354385	MTA_101926
40.528593	-74.239396	2014-08-25 04:00:08	4439	26098.07913387649	1	IN_PROGRESS	MTA NYCT_S74	MTA NYCT_CH_C4-Sunday-138000_MISC_879	1390.6641193755204	MTA_905179
40.633396	-73.948215	2014-08-25 04:00:08	4620	4133.361573067758	0	IN_PROGRESS	MTA NYCT_B41	MTA NYCT_FB_C4-Sunday-140300_B46_150	35.60081943065097	MTA_303232
40.861216	-73.867011	2014-08-25 04:00:08	4759	6189.737169655324	0	IN_PROGRESS	MTA NYCT_BX39	MTA NYCT_GH_C4-Sunday-141500_BX39_34	59.53186604367511	MTA_103328
40.572687	-73.996614	2014-08-25 04:00:08	4868	2274.003022400975	0	IN_PROGRESS	MTA NYCT_B36	MTA NYCT_UP_C4-Sunday-143800_B36_415	127.92390275882644	MTA_302794
40.703339	-73.795689	2014-08-25 04:00:08	5156	599.1761948896165	0	IN_PROGRESS	MTA NYCT_Q4	MTA NYCT_JA_C4-Sunday-143800_MISC_477	213.5846032942609	MTA_503936
40.716341	-73.980003	2014-08-25 04:00:08	5304	5639.328436554613	0	LAYOVER_DURING	MTA NYCT_M14D	MTA NYCT_MQ_C4-Sunday-140700_M14AD_72	12.938905950053595	MTA_903088
40.861319	-73.890603	2014-08-25 04:00:08	5571	3594.2264816901006	0	IN_PROGRESS	MTA NYCT_BX9	MTA NYCT_KB_C4-Sunday-142300_BX9_42	489.71929464887944	MTA_100571
40.821615	-73.887752	2014-08-25 04:00:08	5600	829.2824195306457	0	IN_PROGRESS	MTA NYCT_BX5	MTA NYCT_GH_C4-Sunday-143500_BX5_325	1006.6315455671865	MTA_100275
